series_id,series_name,quarters_seen,quarters_near_ceiling,quarters_below_90pct,max_on_loan_pct_nav,min_coverage
S000042847,2010 Lifetime Blend Portfolio,2,0,0,0.12761953146944563,1.0206989970496814
S000048687,Pacer US Export Leaders ETF,3,0,0,0.1461512834374574,0.9899936889857068
S000051678,Invesco Variable Rate Investment Grade ETF,3,0,0,0.023506869302222816,1.0248153741992396
S000056077,KraneShares Emerging Markets Consumer Technology Index ETF,1,0,0,0.0292589052053973,1.057978698568664
S000082246,Eaton Vance High Yield ETF,4,0,0,0.15483563285981153,1.021455369539505
S000008352,Small Cap Special Values Fund,4,0,0,0.09055355686268454,1.0271778898140314
S000009148,EQ/Mid Cap Index Portfolio,4,0,0,0.019925362414412125,1.024545843752049
S000066281,Direxion Daily Dow Jones Internet Bull 3X Shares,3,0,0,0.002125656475181303,1.021537412986629
S000021035,NVIT Jacobs Levy Large Cap Growth Fund,4,0,0,0.07090550227592343,1.0221971210759784
S000057185,Direxion Daily Aerospace & Defense Bull 3X Shares,3,0,0,0.02128362721950365,1.0210764923796887
S000002627,JPMorgan Developed International Value Fund,4,0,0,0.01471482301858966,1.0503854489171727
S000003036,Invesco International Dividend AchieversTM ETF,4,0,0,0.17898551406578464,1.022328099619526
S000003052,Invesco Golden Dragon China ETF,4,0,0,0.28165545227820427,1.025917785646505
S000004536,PGIM Total Return Bond Fund,4,0,0,0.012872739034548056,0.9930390661330839
S000007473,Select Medical Technology and Devices Portfolio,4,0,0,0.01233701393964852,1.0037703611257107
S000007487,Select Transportation Portfolio,4,0,0,0.03290667681963507,1.002306952391341
S000013111,Invesco BuyBack AchieversTM ETF,3,0,0,0.08682459995622852,1.023104514851558
S000042784,LargeCap S&P 500 Managed Volatility Index Account,3,0,0,0.00013691629878428648,0.9974706508141026
S000049047,Principal Active High Yield ETF,4,0,0,0.05833150013693873,1.0165445909258775
S000053745,JPMorgan Diversified Return U.S. Mid Cap Equity ETF,4,0,0,0.02820153970668714,1.0214386004715523
S000058778,THRIVENT CORE EMERGING MARKETS DEBT FUND,4,0,0,0.027521867331770433,1.0181068410694807
S000061352,Diversified Real Assets Fund,4,0,0,0.03479541143803727,1.0369011592254591
S000061858,Olstein All Cap Value Fund,4,0,0,0.06878283010549874,1.0042158886298054
S000062302,American Century U.S. Quality Growth ETF,3,0,0,0.0028779481802174906,1.0368453358549412
S000074055,JPMorgan Small & Mid Cap Enhanced Equity ETF,4,0,0,0.051299218846020844,1.0233776595105237
S000076685,iShares iBonds Dec 2032 Term Corporate ETF,4,0,0,0.11383501491307015,1.0220878693310511
S000080330,Dimensional US Large Cap Vector ETF  ,4,0,0,0.013889276581391496,1.0226778719732499
S000085324,Invesco BulletShares 2034 Corporate Bond ETF,4,0,0,0.03794854295117787,1.0180391981630086
S000004437,iShares MSCI EAFE Growth ETF,4,0,0,0.00408772764267863,1.0210953913117886
S000012907,Victory Nasdaq-100 Index Fund,4,0,0,0.0013643192185155719,1.020510563366582
S000014241,High Yield Fund,3,0,0,0.012985628551260953,1.0453251091074822
S000042848,2015 Lifetime Blend Portfolio,1,0,0,0.027211538581111815,1.0206915367011358
S000068771,iShares ESG Advanced MSCI EAFE ETF,4,0,0,0.004433267003321177,0.9964542845213482
S000068937,U.S. Sustainability Targeted Value Portfolio,4,0,0,0.028484652469816997,1.0221940377044638
S000070085,Invesco Real Assets ESG ETF,2,0,0,0.03845121158239859,1.0207792643810043
S000002913,VANGUARD GROWTH AND INCOME FUND,3,0,0,0.0004373989326889696,1.0046260873952588
S000003742,S&P MidCap 400 Pure Value Fund,1,0,0,0.00587973240778017,1.0346837656659866
S000038169,Nuveen Core Impact Bond Fund,4,0,0,0.049745352925746666,1.02534813719878
S000044692,Multimanager Core Bond Portfolio,4,0,0,0.007003887186774467,1.0199442803194825
S000006528,T.Rowe Price Large Cap Growth Portfolio,4,0,0,0.038085452982937994,1.020263485335923
S000045388,SPDR MSCI World StrategicFactors ETF,4,0,0,0.05048911659582375,1.042616783783008
S000075489,Small Cap Dividend Fund,4,0,0,0.05993987560417791,1.0053517729150034
S000001027,DIMENSIONAL EMERGING MARKETS VALUE FUND,4,0,0,0.08789943799598725,1.1528037148849133
S000005978,Global Gold Fund,4,0,0,0.017269467799393187,1.0416975851202677
S000010019,SPDR(R) S&P(R) Homebuilders ETF,4,0,0,0.09650567938311849,1.0181699332153198
S000027179,International Equity Index Fund,4,0,0,0.009842569352802375,0.9834790266093605
S000030169,Victory Ultra Short-Term Bond Fund,4,0,0,0.00886355511162354,1.0202638827932675
S000031707,PGIM Absolute Return Bond Fund,4,0,0,0.012057329755390844,0.9698984451580088
S000046397,Victory Integrity Mid-Cap Value Fund,4,0,0,0.0123376867761367,1.0216063879755783
S000004340,iShares Core S&P U.S. Growth ETF,4,0,0,0.009930373866411093,0.9997883401647022
S000012142,Russell 2000 2x Strategy Fund,3,0,0,0.023142550078664916,0.9949634681119388
S000017777,iShares International Select Dividend ETF,4,0,0,0.012443591439202576,1.0568636555938415
S000025369,AZL MSCI Global Equity Index Fund,4,0,0,0.004605951417862045,1.048791612740354
S000036655,First Trust Emerging Markets Small Cap AlphaDEX Fund,4,0,0,0.04892995993695805,1.0592828059640185
S000037319,ProShares Global Listed Private Equity ETF,3,0,0,0.1204293219061584,1.0229299651208092
S000062381,Advantage CoreAlpha Bond Master Portfolio,4,0,0,0.03751879056946159,1.0270157922133476
S000077853,Nuveen High Yield Managed Accounts Portfolio,4,0,0,0.07316080542559558,1.036096456640106
S000001347,THRIVENT MODERATELY AGGRESSIVE ALLOCATION FUND,4,0,0,0.0011201693772233663,1.0245390546340738
S000003811,Consumer Products Fund,2,0,0,0.008589060440747054,0.9978729835635582
S000004268,iShares MSCI Eurozone ETF,4,0,0,0.004357333169759133,1.0076681284721272
S000007120,Fidelity New Millennium Fund,4,0,0,0.009896348515549484,0.9979094927730827
S000007855,Kinetics Small Cap Opportunities Portfolio,4,0,0,0.03245638809619222,1.0041458695065844
S000012913,Victory Short-Term Bond Fund,4,0,0,0.00596022617900621,1.0205304411464495
S000019228,Invesco Preferred ETF,4,0,0,0.01617179213187889,1.0194199417336554
S000042991,WisdomTree Bloomberg U.S. Dollar Bullish Fund,4,0,0,0.29818937104544163,1.0200609021907865
S000064059,EQ/Goldman Sachs Growth Allocation Portfolio,4,0,0,0.27780596682648123,1.0200992856278
S000079611,JPMorgan BetaBuilders Emerging Markets Equity ETF,4,0,0,0.0020154415636968992,1.0502960321868944
S000010991,CVT S&P 500 Index Portfolio,4,0,0,0.0016049226436238425,1.0224053494879413
S000063004,American Century Focused Dynamic Growth ETF,4,0,0,0.03717942705793738,1.0001912601107263
S000001004,THE JAPANESE SMALL COMPANY SERIES,4,0,0,0.09662945285688976,1.0506509632117957
S000072330,Global X Hydrogen ETF,4,0,0,0.2753746988942058,1.0675264715530566
S000000376,BNY Mellon Intermediate Bond Fund,3,0,0,0.08561708751768056,1.0254411511420596
S000002697,PACE Intermediate Fixed Income Investments,4,0,0,0.027050137324809903,1.0204222210245275
S000051236,Calvert U.S. Mid Cap Core Responsible Index Fund,4,0,0,0.011808702616206514,1.0184381477564137
S000002578,VANGUARD EXPLORER FUND,4,0,0,0.007118954816523084,1.015701240191366
S000003808,Health Care Fund,2,0,0,0.030551745346686157,0.9640864905665557
S000007677,Core Plus Bond Account,4,0,0,0.05054366759625144,1.014378282556379
S000010489,Janus Henderson Global Research Fund,3,0,0,0.010749348081603827,1.0500666879588043
S000026003,Large-Cap Growth Portfolio,4,0,0,0.03616090857868438,1.0207097742976912
S000059504,Franklin FTSE Mexico ETF,3,0,0,0.003808960544203636,1.0443596897637393
S000062559,ProShares Pet Care ETF,2,0,0,0.03429979061898664,1.0507524687389487
S000064648,Invesco Select Risk: Moderate Investor Fund,4,0,0,0.006383463832426982,1.0202170605882939
S000069577,PD Mid-Cap Index Portfolio,4,0,0,0.008969730809294129,1.0195475215142091
S000075232,ActivePassive Core Bond ETF,4,0,0,0.06630639136384536,1.0203860712155375
S000075472,iShares iBonds 2028 Term High Yield and Income ETF,4,0,0,0.07715496208598495,0.9437322974397298
S000078942,Invesco High Yield Select ETF,3,0,0,0.0763848946409773,1.025184411625586
S000001097,WPG Partners Small Cap Value Diversified Fund,4,0,0,0.21211150888250038,1.0212168517634572
S000003588,THE HARTFORD MIDCAP FUND,4,0,0,0.028596608475924337,0.9489946026456473
S000005556,Nuveen Mid Cap Value Opportunities Fund,2,0,0,0.004048039260573579,1.0299187894239434
S000010731,Invesco Income Allocation Fund,4,0,0,0.04429537860996847,1.0202435619243264
S000022378,Catalyst/SMH Total Return Income Fund,4,0,0,0.2578742901242511,1.010388723414348
S000024223,Fidelity Emerging Markets Equity Central Fund,4,0,0,0.011479291861651737,1.0654109168768875
S000029542,Ultra Short Term Bond Trust,4,0,0,0.003959616662539984,1.0201996145041266
S000035395,iShares MSCI World ETF,4,0,0,0.007143834599786295,1.019421562670388
S000072133,Mid Cap Growth Fund,4,0,0,0.009545997841536282,1.020394376745894
S000076619,iShares MSCI Water Management Multisector ETF,1,0,0,0.048053072994643634,1.0217113665389528
S000085000,Roundhill GLP-1 & Weight Loss ETF,4,0,0,0.26395863558668853,0.9642333555056558
S000018373,BlackRock 20/80 Target Allocation Fund,2,0,0,0.032351413106083325,1.016900836572253
S000031806,First Trust Small Cap Growth AlphaDEX Fund,4,0,0,0.0766265938418957,0.9852985836550447
S000032783,BlackRock LifePath Index 2055 Fund,4,0,0,0.0010747526333723721,0.9870730224684517
S000040205,iShares MSCI USA Value Factor ETF,4,0,0,0.004744456096608316,0.9605473533536822
S000048955,PIMCO RAE International Fund,4,0,0,0.06117282355768212,1.0283860118325012
S000049057,NYLI VP CBRE Global Infrastructure Portfolio,4,0,0,0.04794749289326921,1.0364705633622002
S000052998,Protective Life Dynamic Allocation Series - Conservative Portfolio,4,0,0,0.047544431652478646,1.0202171214712266
S000059701,SPDR S&P Kensho Smart Mobility ETF,4,0,0,0.2239252421611533,1.0129824791717768
S000061712,VIP Extended Market Index Portfolio,4,0,0,0.06842800054499122,1.0124902845205814
S000000982,U.S. VECTOR EQUITY PORTFOLIO,4,0,0,0.019104333529790556,1.0223924010356795
S000007899,Transamerica JPMorgan Tactical Allocation VP,4,0,0,0.0058592279734651686,1.0215874750870437
S000009512,Royce Small-Cap Opportunity Fund,4,0,0,0.029213778757429074,1.026620599479116
S000010018,SPDR(R) S&P(R) Biotech ETF,4,0,0,0.18560460786165617,0.9836790752184194
S000012717,Global Real Estate Index Fund,4,0,0,0.010665240302561623,1.0326748306519955
S000015506,WisdomTree U.S. MidCap Fund,4,0,0,0.06221305556477999,1.0116587457335713
S000029604,Nuveen Emerging Markets Equity Fund,4,0,0,0.014770283847002364,1.048982836030533
S000046032,State Street Global All Cap Equity ex-U.S. Index Portfolio,4,0,0,0.06704861060022224,1.0488898917697336
S000002382,Morgan Stanley Income Opportunities Fund,1,0,0,0.015351089913311173,1.0201965445086314
S000005000,Nationwide Small Cap Index Fund,4,0,0,0.22691411616123894,1.0245229256158512
S000005932,Strategic Allocation: Moderate Fund,4,0,0,0.04833858147828566,1.0060323150115524
S000006520,MFS Total Return Portfolio,4,0,0,0.10339310885334412,1.0213512401877456
S000009056,EQ/AB Small Cap Growth Portfolio,4,0,0,0.08292208399829454,1.025688768054041
S000009613,New Perspective Fund,4,0,0,0.006469821641729129,1.0361840648771339
S000033634,Direxion NASDAQ-100 Equal Weighted Index Shares,3,0,0,0.03729978150000988,1.0214904775221048
S000063017,John Hancock Multifactor Emerging Markets ETF,4,0,0,0.028767176912064582,1.050571143030234
S000075153,Dimensional International Small Cap Value ETF,4,0,0,0.061305510655763396,1.0506962825340338
S000087668,SPDR S&P Emerging Markets ex-China ETF,4,0,0,0.01486305290303444,1.0351552486974405
S000006526,Western Asset Management Strategic Bond Opportunities Portfolio,4,0,0,0.22887289067389083,1.0210985888988222
S000058036,iShares ESG Aware 1-5 Year USD Corporate Bond ETF,4,0,0,0.054285012998689645,1.029910460822311
S000072410,American Century Multisector Income ETF,4,0,0,0.04602649052385957,1.0155229488667095
S000004331,iShares U.S. Transportation ETF,4,0,0,0.047682138175845316,0.9553411874691075
S000006247,DWS Core Equity VIP,4,0,0,0.020527184445540823,0.9931876347451145
S000013102,Invesco Dorsey Wright Financial Momentum ETF,4,0,0,0.2218430908205574,1.021763376151035
S000023552,Alternative Asset Allocation Fund,2,0,0,0.001506806316649471,1.0203763019066043
S000028552,iShares MSCI China Small-Cap ETF,4,0,0,0.24533122635010404,1.0905250460559592
S000033023,Large Cap Index Master Portfolio,4,0,0,0.08148359660959875,1.0034533493444764
S000071546,AdvisorShares Hotel ETF,3,0,0,0.06282702275322849,0.9502420610505792
S000073966,VIP Stock Selector Portfolio,4,0,0,0.004836505736824228,0.997993457463555
S000075231,ActivePassive Intermediate Municipal Bond ETF,4,0,0,0.04244846446519855,1.0213918472273227
S000080934,EQ/Core Plus Bond Portfolio,4,0,0,0.007630445920217435,1.0204688918818154
S000085700,Abacus FCF Small Cap Leaders ETF,4,0,0,0.16528978069530198,1.0096372646551526
S000004333,iShares U.S. Telecommunications ETF,4,0,0,0.08202660272826451,1.0032656904323476
S000015906,Global Shareholder Yield Fund,4,0,0,0.01585254606576152,1.050440382193523
S000017679,Fidelity Short-Term Treasury Bond Index Fund,2,0,0,0.01271321912790531,1.0203153239693759
S000075230,ActivePassive International Equity ETF,4,0,0,0.27372949347802483,1.0232855087567494
S000002074,T. Rowe Price Integrated U.S. Small-Cap Growth Equity Fund,4,0,0,0.03138097699839898,0.9204357509108437
S000003795,MassMutual Premier Disciplined Growth Fund,1,0,0,0.000195894088814524,1.011502371102815
S000086503,Dimensional Emerging Markets ex China Core Equity ETF ,4,0,0,0.034671343991099356,1.039499181612717
S000005931,Strategic Allocation: Aggressive Fund,4,0,0,0.06474315620762527,1.0085651181644217
S000007785,Transamerica Capital Growth,4,0,0,0.05453875709080977,1.0123616463095797
S000014042,SPDR(R) MSCI ACWI EX-US ETF,4,0,0,0.06275479474797174,1.0480000954040334
S000056237,Parametric Volatility Risk Premium - Defensive Fund,4,0,0,0.01242702705283389,1.01879130703027
S000065248,Fidelity Series Total Market Index Fund,4,0,0,0.009988843655225382,0.9971330599659355
S000065748,Fidelity Mid Cap Growth Index Fund,4,0,0,0.03965805935777424,0.9733659827556695
S000021038,NVIT Jacobs Levy Large Cap Core Fund,4,0,0,0.1328106866874514,1.0210581200588107
S000047354,Virtus LifeSci Biotech Products ETF,4,0,0,0.18729686535642065,1.0099006983391898
S000068123,JNL/Mellon Energy Sector Fund,4,0,0,0.006228371150624776,0.9908404862031223
S000007279,Lord Abbett Short Duration Income Fund,4,0,0,0.002921928598300983,1.0151320222719353
S000009355,Goldman Sachs Variable Insurance Trust Small Cap Equity Insights Fund,4,0,0,0.015411970286694172,0.9630273284613422
S000038991,Jacob Discovery Fund,4,0,0,0.11616909238973733,1.0417202463355189
S000067838,iShares ESG MSCI EM Leaders ETF,4,0,0,0.024726017082211362,1.03492822914819
S000079681,Voya Short Duration High Income Fund,4,0,0,0.0737845936782951,1.0335577300292016
S000003802,Biotechnology Fund,2,0,0,0.03143590911107278,0.9592176344031915
S000004279,BlackRock LifePath Dynamic 2040 Fund,4,0,0,0.09357597727724054,0.9950675614463254
S000004439,iShares Micro-Cap ETF,4,0,0,0.21996513374002494,0.978809628782835
S000005384,Nuveen Quant Mid Cap Growth Fund,4,0,0,0.07515394149125487,0.9864556113133904
S000007717,VIP Growth Portfolio,4,0,0,0.0037831684032065827,0.9905986872864384
S000019126,iShares MSCI Japan Small-Cap ETF,4,0,0,0.013767976594443034,1.027283595075958
S000025367,AZL Mid Cap Index Fund,4,0,0,0.008696421133152174,1.020010254340275
S000026034,PD Large-Cap Growth Index Portfolio,4,0,0,0.006619012702090929,1.0196191820077725
S000030217,DFA Commodity Strategy Portfolio,4,0,0,0.007186152366233892,1.0155976763981567
S000046033,State Street Target Retirement Fund,4,0,0,0.04258506627500077,1.0169216488824089
S000056103,Destinations International Equity Fund,4,0,0,0.007161368650235119,1.026017195016738
S000075069,Goldman Sachs ActiveBeta(R) World Low Vol Plus Equity ETF,4,0,0,0.019254427171884192,1.0475421269237084
S000001358,THRIVENT SMALL CAP STOCK FUND,4,0,0,0.01684287807437891,1.0153761333006617
S000007458,Select Semiconductors Portfolio,4,0,0,0.028175976983825013,1.0126392703378924
S000009425,NYLI VP Wellington Growth Portfolio,3,0,0,0.0005520991432985384,1.027913322475974
S000012195,Nuveen Short Term Bond Fund,4,0,0,0.0014305728143670213,1.0237391736209287
S000013108,Invesco S&P MidCap Quality ETF,3,0,0,0.12608205421286425,1.021479646310087
S000014245,Short-Term Income Fund,4,0,0,0.002746251200485939,1.0341928071545925
S000037318,ProShares Merger ETF,3,0,0,0.07978796461382417,1.023391812865497
S000052000,Pacer Global Cash Cows Dividend ETF,3,0,0,0.003954440985608288,1.0472636815920398
S000063523,Nuveen Short Duration Impact Bond Fund,4,0,0,0.005363005865180249,1.0252578363718714
S000064658,Invesco V.I. Discovery Mid Cap Growth Fund,4,0,0,0.12167598661201309,0.9248282729544466
S000000498,BNY Mellon Dynamic Value Fund,4,0,0,0.027485566655077998,1.0171690343480009
S000000008,"BNY Mellon Appreciation Fund, Inc.",4,0,0,0.030143033471959627,1.0016734135662726
S000079719,GMO Resource Transition Fund,4,0,0,0.07378388755022301,1.0476356219671559
S000025839,AMG Renaissance Large Cap Growth Fund,4,0,0,0.02572286240010121,1.0009429679766382
S000079509,Impact Bond Fund,4,0,0,0.03100392053474315,1.016638420110414
S000073358,FlexShares ESG & Climate US Large Cap Core Index Fund,4,0,0,0.018386706662734065,1.020461991030859
S000084308,North Shore Equity Rotation ETF,4,0,0,,
S000082274,Amplify BlueStar Israel Technology ETF,4,0,0,0.10991283812399612,0.9964998434246484
S000058148,First Trust SMID Growth Strength ETF,2,0,0,0.010756578655993852,0.9948003523876595
S000081637,iShares MSCI Emerging Markets Value Factor ETF,2,0,0,0.0016915146623853413,0.987444600087262
S000088770,JPMorgan Active High Yield ETF,1,0,0,0.004549006012671659,1.440858022220577
S000093056,Invesco BulletShares 2033 High Yield Corporate Bond ETF,3,0,0,0.04970573466470902,1.0230217666900763
S000093681,Invesco Core Fixed Income ETF,2,0,0,0.009712021938287636,1.0242179973080414
S000023655,SPDR(R) Bloomberg Short Term International Treasury Bond ETF,1,0,0,0.0004172722278426896,1.030055294314574
S000061857,Counterpoint Tactical Municipal Fund,2,0,0,0.07758595618684969,1.0205561659529025
